minutes_to_metro,number_of_rooms,area,living_area,kitchen_area,floor,number_of_floors,distance_to_centre,type_secondary,price
6.0,1.0,25.3,11.0,8.0,4.0,5,5.91,1,7000000.0
4.0,1.0,39.3,22.0,12.0,12.0,14,10.73,1,11300000.0
17.0,1.0,35.0,14.0,16.2,1.0,6,14.73,1,6900000.0
12.0,1.0,40.0,25.0,10.0,12.0,12,12.42,1,11900000.0
17.0,1.0,50.3,23.0,10.2,4.0,6,10.73,1,12400000.0
6.0,1.0,34.4,20.0,10.0,4.0,12,4.25,1,14950000.0
14.0,1.0,50.8,22.2,12.0,2.0,14,12.66,1,14500000.0
13.0,1.0,36.5,13.3,9.8,2.0,49,10.18,1,20000000.0
24.0,1.0,34.9,20.0,9.0,11.0,12,12.42,1,8900000.0
12.0,1.0,38.0,19.1,8.5,6.0,14,7.98,1,13690000.0
23.0,1.0,40.5,22.9,10.3,12.0,19,12.81,1,12800000.0
28.0,1.0,35.8,19.2,8.2,9.0,16,12.81,1,9495000.0
4.0,1.0,37.5,23.0,10.0,5.0,15,5.88,1,18000000.0
15.0,1.0,39.5,20.3,10.1,12.0,22,13.44,1,11200000.0
16.0,1.0,35.7,20.2,8.6,7.0,14,12.83,1,11200000.0
18.0,1.0,39.0,11.1,20.9,13.0,46,2.97,1,20900000.0
8.0,1.0,36.6,19.0,9.1,1.0,5,2.55,1,13800000.0
9.0,1.0,35.9,20.1,9.0,7.0,12,10.73,1,10000000.0
11.0,1.0,35.3,19.3,8.0,5.0,12,16.11,1,10500000.0
19.0,1.0,35.0,19.8,10.0,9.0,12,8.01,1,11600000.0
8.0,1.0,38.0,18.0,8.5,17.0,17,18.99,1,11290000.0
9.0,1.0,38.9,20.8,9.7,5.0,13,9.94,1,10900000.0
12.0,1.0,38.0,18.6,8.0,14.0,22,11.33,1,16200000.0
17.0,1.0,43.0,20.0,11.0,12.0,23,10.97,1,14500000.0
11.0,1.0,35.0,14.2,9.0,2.0,17,15.44,1,10800000.0
10.0,1.0,35.0,20.0,10.0,1.0,12,7.43,1,12800000.0
15.0,1.0,39.0,20.0,8.7,3.0,12,14.73,1,9550000.0
8.0,1.0,42.3,15.2,12.4,13.0,29,11.06,1,13500000.0
12.0,1.0,42.1,28.0,10.0,21.0,44,3.46,1,25900000.0
12.0,1.0,37.2,16.0,9.5,8.0,8,8.82,1,20000000.0
5.0,1.0,35.9,16.1,9.0,5.0,7,2.97,1,19900000.0
15.0,1.0,38.8,21.8,8.7,4.0,9,8.35,1,13999000.0
8.0,1.0,37.7,16.0,11.5,2.0,24,13.36,1,12500000.0
13.0,1.0,38.0,21.3,8.6,15.0,24,16.11,1,13500000.0
10.0,1.0,34.0,17.1,9.0,5.0,5,12.83,1,11000000.0
7.0,1.0,33.0,6.0,19.0,9.0,9,11.87,1,8450000.0
12.0,1.0,39.0,18.0,10.0,22.0,22,17.51,1,11800000.0
24.0,1.0,38.4,19.0,8.0,14.0,17,17.35,1,10300000.0
19.0,1.0,38.0,19.0,8.0,2.0,16,14.15,1,10000000.0
14.0,1.0,36.0,20.0,9.5,9.0,12,12.83,1,10300000.0
14.0,1.0,36.0,16.0,9.0,24.0,27,6.24,1,18100000.0
8.0,1.0,34.6,19.0,8.5,1.0,5,9.25,1,11990000.0
12.0,1.0,36.8,18.0,12.0,3.0,16,17.03,1,10200000.0
27.0,1.0,50.4,27.6,13.2,2.0,18,5.21,1,22300000.0
11.0,1.0,43.9,19.0,10.7,9.0,17,18.99,1,13500000.0
7.0,1.0,52.4,22.7,12.1,4.0,14,10.97,1,14500000.0
12.0,1.0,40.9,21.1,8.7,8.0,14,14.15,1,12250000.0
6.0,1.0,40.0,18.0,10.0,8.0,25,11.06,1,15500000.0
16.0,1.0,45.4,19.0,12.0,7.0,9,9.25,1,16000000.0
13.0,1.0,39.1,20.9,9.0,3.0,12,11.24,1,10200000.0
10.0,1.0,41.0,22.0,12.0,18.0,17,12.66,1,15600000.0
12.0,1.0,40.0,14.0,18.0,6.0,47,6.22,1,18000000.0
15.0,1.0,38.0,20.0,10.0,2.0,14,14.98,1,13500000.0
16.0,1.0,36.2,20.4,9.0,8.0,9,13.44,1,9310000.0
12.0,1.0,35.6,18.3,11.4,14.0,15,13.67,1,10900000.0
15.0,1.0,35.4,14.4,9.1,5.0,17,21.07,1,11600000.0
11.0,1.0,38.0,19.0,8.0,14.0,17,18.99,1,13400000.0
20.0,1.0,44.7,23.0,9.1,17.0,17,12.81,1,13850000.0
18.0,1.0,41.8,11.5,22.0,17.0,17,12.66,1,13900000.0
27.0,1.0,40.6,12.6,17.9,21.0,33,14.73,1,12990000.0
18.0,1.0,40.5,20.0,10.0,5.0,14,12.42,1,12100000.0
3.0,1.0,37.5,19.0,8.3,12.0,15,13.73,1,12200000.0
16.0,1.0,34.5,19.6,9.0,6.0,12,13.67,1,13550000.0
29.0,1.0,39.0,20.0,8.8,8.0,8,12.66,1,10400000.0
6.0,1.0,36.2,20.0,9.0,1.0,16,15.61,1,10150000.0
12.0,1.0,48.4,21.3,11.1,2.0,19,15.84,1,17000000.0
6.0,1.0,34.3,19.1,9.5,1.0,14,11.34,1,12000000.0
11.0,1.0,35.2,17.0,10.6,25.0,25,18.99,1,15000000.0
21.0,1.0,45.3,17.2,11.4,8.0,32,5.91,1,24799990.0
10.0,1.0,41.5,17.2,15.2,12.0,19,5.15,1,23650000.0
21.0,1.0,46.0,25.4,14.0,9.0,29,5.91,1,21900000.0
11.0,1.0,35.4,24.0,11.0,10.0,12,12.83,1,10900000.0
14.0,1.0,40.0,13.0,18.0,10.0,27,6.24,1,15200000.0
11.0,1.0,34.0,12.0,13.0,13.0,29,12.27,1,18100000.0
15.0,1.0,38.6,19.6,9.6,10.0,16,13.36,1,10300000.0
15.0,1.0,35.5,20.0,10.5,1.0,12,7.98,1,11200000.0
13.0,1.0,41.8,18.5,8.3,2.0,16,13.44,1,10100000.0
7.0,1.0,35.0,12.0,17.0,14.0,24,10.18,1,19500000.0
11.0,1.0,35.5,19.5,9.5,8.0,14,4.13,1,15500000.0
15.0,1.0,33.4,18.0,8.0,3.0,9,13.67,1,9800000.0
8.0,1.0,32.0,18.0,8.0,6.0,9,7.43,1,11700000.0
6.0,1.0,39.7,19.0,10.0,11.0,24,9.25,1,16400000.0
14.0,1.0,33.0,20.0,8.0,4.0,9,13.67,1,11300000.0
14.0,1.0,36.0,19.0,9.0,10.0,14,15.84,1,9400000.0
18.0,1.0,38.0,17.5,9.1,2.0,17,13.99,1,12000000.0
13.0,1.0,41.6,20.8,9.0,6.0,14,14.15,1,11200000.0
11.0,1.0,38.1,20.0,10.0,4.0,14,13.2,1,11600000.0
10.0,1.0,38.7,19.0,8.0,2.0,14,14.15,1,9450000.0
23.0,1.0,41.4,23.1,10.5,7.0,19,12.81,1,12500000.0
7.0,1.0,44.0,24.4,12.0,11.0,17,9.94,1,16900000.0
9.0,1.0,44.7,20.0,12.0,2.0,18,12.83,1,13700000.0
12.0,1.0,35.2,20.2,9.0,11.0,12,12.27,1,10500000.0
20.0,1.0,41.8,21.0,8.8,9.0,12,10.22,1,11500000.0
17.0,1.0,40.0,18.5,9.5,13.0,25,12.66,1,11490000.0
18.0,1.0,37.9,19.1,8.4,5.0,17,13.44,1,10500000.0
7.0,1.0,45.0,17.7,13.9,5.0,9,5.62,1,17500000.0
14.0,1.0,38.3,20.0,8.0,6.0,18,12.66,1,12799999.0
18.0,1.0,35.1,19.8,10.0,3.0,12,12.42,1,9500000.0
25.0,1.0,34.9,19.5,9.9,14.0,16,12.42,1,11250000.0
11.0,1.0,34.0,19.3,9.0,4.0,9,9.94,1,10900000.0
4.0,1.0,41.6,17.7,10.0,9.0,22,19.4,1,15490000.0
4.0,1.0,41.5,17.7,10.1,9.0,22,19.4,1,15150000.0
8.0,1.0,36.0,19.0,9.0,13.0,17,12.66,1,10000000.0
18.0,1.0,40.2,17.6,8.7,4.0,19,10.97,1,14300000.0
6.0,1.0,42.0,19.0,10.0,16.0,16,4.21,1,20500000.0
14.0,1.0,34.3,19.0,10.0,12.0,16,3.06,1,13200000.0
6.0,1.0,36.7,12.0,17.5,2.0,25,19.4,1,15000000.0
13.0,1.0,35.0,19.7,10.0,5.0,16,10.97,1,8340000.0
19.0,1.0,34.8,19.8,11.0,8.0,12,14.73,1,10000000.0
23.0,1.0,39.6,20.9,8.7,11.0,24,13.44,1,13370000.0
21.0,1.0,35.0,20.0,10.0,7.0,12,10.73,1,11000000.0
16.0,1.0,39.0,20.9,8.6,2.0,12,9.46,1,11800000.0
12.0,1.0,38.9,20.7,8.6,12.0,14,15.06,1,12000000.0
19.0,1.0,41.5,17.0,10.0,9.0,25,15.61,1,10800000.0
15.0,1.0,46.4,23.2,12.6,8.0,10,5.21,1,17200000.0
13.0,1.0,37.8,20.0,10.0,4.0,22,16.11,1,12900000.0
16.0,1.0,36.1,20.0,8.0,5.0,9,13.44,1,9120000.0
20.0,1.0,45.0,23.0,9.1,14.0,17,12.81,1,13990000.0
10.0,1.0,40.5,18.6,9.8,7.0,19,13.74,1,18500000.0
8.0,1.0,42.5,16.0,13.4,2.0,29,11.06,1,15390000.0
38.0,1.0,40.0,19.0,9.0,12.0,14,14.73,1,10150000.0
15.0,1.0,30.9,15.0,8.6,2.0,14,12.66,1,9900000.0
17.0,1.0,45.0,19.0,16.0,8.0,19,7.98,1,31000000.0
10.0,1.0,33.0,16.0,9.0,4.0,5,7.14,1,16300000.0
13.0,1.0,39.5,19.0,12.0,26.0,26,6.24,1,16990000.0
9.0,1.0,39.0,20.0,9.0,16.0,17,13.36,1,10500000.0
17.0,1.0,54.3,35.0,10.0,9.0,30,4.15,1,26100000.0
27.0,1.0,45.7,18.6,11.0,2.0,11,15.44,1,11400000.0
8.0,1.0,41.2,17.5,9.9,3.0,21,19.4,1,14350000.0
9.0,1.0,38.8,21.0,8.5,5.0,12,10.73,1,11800000.0
11.0,1.0,39.2,20.1,8.0,9.0,22,18.99,1,11300000.0
25.0,1.0,37.0,20.0,8.0,5.0,16,16.11,1,11000000.0
25.0,1.0,37.0,20.0,8.0,5.0,16,16.11,1,11000000.0
22.0,1.0,37.8,18.0,8.0,5.0,14,12.66,1,11000000.0
16.0,1.0,37.3,18.8,10.6,9.0,22,13.73,1,11800000.0
4.0,1.0,42.5,21.0,10.0,6.0,14,13.73,1,13700000.0
9.0,1.0,38.5,18.0,9.0,4.0,19,11.08,1,15000000.0
7.0,1.0,43.4,20.0,8.0,4.0,14,10.97,1,13500000.0
6.0,1.0,37.6,19.0,8.3,9.0,17,13.2,1,13500000.0
4.0,1.0,38.0,19.0,9.0,3.0,4,12.81,1,14000000.0
19.0,1.0,38.0,19.0,9.0,2.0,17,13.2,1,12700000.0
7.0,1.0,37.5,19.1,8.4,10.0,16,15.84,1,11900000.0
21.0,1.0,39.2,20.0,9.5,9.0,12,17.79,1,10900000.0
19.0,1.0,38.1,19.1,8.6,2.0,18,13.44,1,9200000.0
28.0,1.0,37.7,19.0,8.5,11.0,17,12.66,1,10500000.0
22.0,1.0,38.0,20.0,10.0,9.0,16,14.16,1,10999000.0
10.0,1.0,37.8,19.1,8.5,4.0,17,15.06,1,11500000.0
8.0,1.0,37.8,21.2,8.4,7.0,17,14.98,1,11900000.0
12.0,1.0,38.3,19.7,10.2,17.0,18,17.63,1,13300000.0
12.0,1.0,45.8,17.8,14.5,6.0,25,5.0,1,21750000.0
16.0,1.0,35.6,21.0,8.0,8.0,16,12.42,1,10400000.0
13.0,1.0,54.3,21.0,15.0,2.0,18,10.97,1,29000000.0
15.0,1.0,40.0,20.0,11.0,8.0,24,21.07,1,11500000.0
9.0,1.0,35.1,19.0,9.0,13.0,14,7.48,1,12700000.0
6.0,1.0,38.9,17.8,10.2,8.0,14,13.73,1,12495000.0
19.0,1.0,36.5,19.9,8.1,1.0,16,15.84,1,8450000.0
8.0,1.0,40.0,20.0,9.0,10.0,6,5.15,1,19000000.0
13.0,1.0,35.5,20.0,9.7,11.0,12,15.44,1,10100000.0
10.0,1.0,35.0,20.0,10.0,5.0,12,12.83,1,10299999.0
57.0,1.0,43.0,14.0,17.0,8.0,14,8.35,1,24200000.0
59.0,1.0,45.5,15.0,16.0,2.0,14,8.35,1,23900000.0
58.0,1.0,45.5,15.0,16.0,5.0,14,8.35,1,23500000.0
6.0,1.0,38.5,17.4,10.1,22.0,22,17.51,1,12400000.0
15.0,1.0,42.0,23.0,10.8,8.0,18,12.64,1,15500000.0
8.0,1.0,39.0,25.0,10.0,9.0,6,5.15,1,19900000.0
11.0,1.0,38.1,20.0,10.0,4.0,9,17.35,1,11500000.0
10.0,1.0,37.1,20.9,10.0,10.0,16,12.81,1,11800000.0
15.0,1.0,34.9,18.0,8.0,6.0,12,12.81,1,9900000.0
21.0,1.0,29.5,15.0,8.0,29.0,29,6.55,1,15800000.0
18.0,1.0,42.2,18.3,11.0,7.0,23,10.97,1,12100000.0
12.0,1.0,40.1,14.4,15.1,3.0,33,10.22,1,13250000.0
17.0,1.0,44.9,24.8,9.0,13.0,21,6.55,1,17900000.0
21.0,1.0,38.7,20.6,8.6,2.0,12,14.16,1,11000000.0
60.0,1.0,44.7,18.0,18.0,8.0,14,8.35,1,23500000.0
12.0,1.0,46.0,28.0,10.0,6.0,44,3.46,1,28000000.0
17.0,1.0,40.0,20.0,9.0,6.0,7,6.18,1,14326650.0
7.0,1.0,44.3,8.4,23.1,2.0,6,2.72,1,20821000.0
7.0,1.0,31.6,6.5,18.8,2.0,6,2.72,1,14852000.0
7.0,1.0,58.8,20.0,22.0,1.0,6,2.72,1,26460000.0
17.0,1.0,35.3,12.0,15.0,6.0,7,6.18,1,11564280.0
3.0,1.0,26.0,12.0,8.0,3.0,4,7.14,1,11700000.0
3.0,1.0,36.2,18.0,9.0,3.0,4,7.14,1,15500000.0
13.0,1.0,34.6,18.8,8.3,2.0,16,13.44,1,13000000.0
11.0,1.0,44.9,24.8,19.5,18.0,23,10.18,1,22500000.0
13.0,1.0,37.5,20.0,10.0,12.0,12,12.42,1,10500000.0
18.0,1.0,38.4,11.0,21.1,5.0,46,2.97,1,19890000.0
17.0,1.0,43.8,20.0,10.0,9.0,20,17.35,1,15900000.0
11.0,1.0,42.1,21.8,10.9,10.0,22,7.98,1,26900000.0
6.0,1.0,41.0,30.0,8.0,37.0,58,6.22,1,23250000.0
15.0,1.0,39.0,20.9,8.6,11.0,12,14.16,1,10800000.0
8.0,1.0,104.3,57.1,16.3,6.0,7,1.69,1,79789500.0
10.0,1.0,64.4,37.0,23.0,4.0,21,3.46,1,55000000.0
20.0,1.0,32.0,12.0,10.0,10.0,18,10.18,1,7499999.0
12.0,1.0,36.1,16.0,8.0,4.0,16,10.97,1,12500000.0
57.0,1.0,43.0,14.0,17.0,4.0,14,8.35,1,25750000.0
22.0,1.0,38.0,20.0,8.0,12.0,17,13.44,1,10990000.0
9.0,1.0,38.2,20.0,10.5,6.0,22,13.67,1,14000000.0
29.0,1.0,38.3,19.9,10.2,18.0,22,12.66,1,10600000.0
19.0,1.0,35.7,19.4,9.9,5.0,12,10.73,1,12500000.0
20.0,1.0,31.9,14.4,12.5,11.0,18,10.18,1,10750000.0
8.0,1.0,44.0,24.4,9.3,2.0,17,1.98,1,24500000.0
18.0,1.0,42.2,19.0,11.0,16.0,23,10.97,1,13500000.0
10.0,1.0,36.2,18.0,9.0,10.0,28,8.81,1,14700000.0
16.0,1.0,34.9,19.8,9.0,6.0,9,13.44,1,8977500.0
13.0,1.0,38.3,19.3,9.0,10.0,14,12.42,1,10800000.0
7.0,1.0,41.7,12.4,17.3,11.0,16,5.48,1,22200000.0
17.0,1.0,42.2,25.0,12.0,11.0,23,10.97,1,12500000.0
22.0,1.0,35.0,19.2,8.5,12.0,12,13.36,1,11000000.0
6.0,1.0,46.0,22.0,10.0,3.0,11,1.77,1,28480000.0
11.0,1.0,42.0,12.8,19.1,13.0,21,5.88,1,30300000.0
22.0,1.0,43.7,24.2,10.0,11.0,23,9.25,1,12500000.0
18.0,1.0,35.1,19.5,9.8,2.0,12,17.35,1,8600000.0
10.0,1.0,49.0,16.0,21.0,13.0,28,11.34,1,20000000.0
3.0,1.0,38.3,19.1,8.5,2.0,17,18.99,1,11500000.0
7.0,1.0,41.6,21.0,8.6,7.0,14,14.15,1,11800000.0
11.0,1.0,38.3,19.3,8.4,13.0,17,13.44,1,11900000.0
19.0,1.0,32.0,13.0,10.0,2.0,18,10.18,1,7500000.0
10.0,1.0,37.9,18.0,8.4,13.0,17,12.08,1,12350000.0
18.0,1.0,38.4,11.0,21.1,5.0,46,2.97,1,19900000.0
8.0,1.0,34.7,20.0,10.0,12.0,12,11.87,1,11700000.0
18.0,1.0,31.0,15.0,11.0,14.0,18,10.18,1,7760000.0
18.0,1.0,31.0,15.0,11.0,14.0,18,10.18,1,8200000.0
8.0,1.0,39.3,21.0,8.7,4.0,12,12.81,1,12500000.0
22.0,1.0,45.8,23.0,11.0,13.0,25,13.74,1,11900000.0
10.0,1.0,38.9,19.1,8.5,5.0,17,9.65,1,13900000.0
12.0,1.0,37.6,19.0,8.0,5.0,17,10.97,1,11000000.0
13.0,1.0,37.1,20.0,10.0,8.0,47,6.22,1,17995000.0
6.0,1.0,48.0,13.0,21.0,10.0,24,9.24,1,23200000.0
19.0,1.0,34.4,15.6,11.5,7.0,27,8.01,1,14850000.0
10.0,1.0,36.3,17.1,8.3,2.0,5,13.67,1,13200000.0
22.0,1.0,51.1,30.0,13.0,15.0,23,9.25,1,12400000.0
12.0,1.0,36.7,20.0,9.0,4.0,5,5.0,1,13000000.0
9.0,1.0,47.0,35.0,10.0,2.0,6,3.06,1,31000000.0
14.0,1.0,55.0,20.0,20.0,7.0,9,3.06,1,55000000.0
6.0,1.0,48.0,13.0,21.0,8.0,24,9.24,1,23200000.0
25.0,1.0,39.0,21.9,9.0,10.0,12,8.81,1,12990000.0
8.0,1.0,38.0,17.0,10.0,10.0,17,14.98,1,13200000.0
10.0,1.0,31.3,8.3,17.0,4.0,10,5.91,1,19500000.0
11.0,1.0,51.0,22.0,11.0,5.0,14,2.56,1,23980000.0
7.0,1.0,59.5,27.0,12.5,7.0,24,10.97,1,16400000.0
5.0,1.0,41.6,21.0,8.7,3.0,12,12.81,1,12400000.0
11.0,1.0,45.5,18.0,13.8,24.0,25,18.99,1,17800000.0
11.0,1.0,46.9,17.9,10.0,2.0,16,17.51,1,13500000.0
12.0,1.0,48.0,20.0,10.5,10.0,15,4.25,1,19500000.0
19.0,1.0,50.8,15.0,12.4,10.0,12,12.81,1,17450000.0
20.0,1.0,36.0,20.0,8.3,4.0,16,12.81,1,10200000.0
19.0,1.0,55.0,20.0,18.0,22.0,28,13.99,1,18000000.0
18.0,1.0,33.3,18.1,10.0,10.0,12,7.98,1,13150000.0
6.0,1.0,40.1,17.6,8.6,9.0,13,2.72,1,21400000.0
20.0,1.0,36.0,14.4,9.3,2.0,17,15.0,1,13500000.0
10.0,1.0,48.4,21.7,13.5,7.0,25,9.94,1,14990000.0
15.0,1.0,39.0,20.9,8.6,11.0,12,14.16,1,10800000.0
17.0,1.0,41.2,16.5,18.0,14.0,20,17.35,1,15350000.0
21.0,1.0,33.0,21.0,12.0,1.0,5,16.11,1,15000000.0
11.0,1.0,37.4,18.1,11.2,13.0,17,2.98,1,13990000.0
18.0,1.0,34.8,19.7,9.0,13.0,14,13.67,1,9300000.0
13.0,1.0,39.1,21.0,8.8,1.0,5,14.15,1,10350000.0
25.0,1.0,43.0,21.0,9.0,8.0,12,8.81,1,12900000.0
20.0,1.0,40.2,15.3,12.2,2.0,29,5.91,1,19000000.0
20.0,1.0,46.0,16.6,13.9,9.0,29,5.91,1,21900000.0
18.0,1.0,39.0,15.0,18.0,7.0,46,2.97,1,23000000.0
15.0,1.0,35.0,20.0,10.0,3.0,12,3.46,1,14200000.0
18.0,1.0,39.0,29.0,10.0,4.0,16,4.15,1,13500000.0
12.0,1.0,36.0,18.0,9.1,3.0,12,12.83,1,9950000.0
10.0,1.0,34.1,15.0,11.0,7.0,16,21.07,1,9990000.0
17.0,1.0,37.0,18.0,11.0,7.0,20,17.35,1,11800000.0
26.0,1.0,47.9,17.8,10.7,10.0,14,10.73,1,16500000.0
18.0,1.0,38.5,10.0,10.0,5.0,46,2.97,1,19900000.0
15.0,1.0,41.0,20.0,8.0,15.0,20,13.73,1,12000000.0
9.0,1.0,38.0,19.0,8.0,3.0,17,9.25,1,13400000.0
14.0,1.0,35.2,20.0,9.7,2.0,12,12.83,1,8900000.0
8.0,1.0,33.0,17.0,8.0,8.0,9,16.11,1,9150000.0
25.0,1.0,41.0,21.0,10.0,6.0,5,9.24,1,12500000.0
12.0,1.0,35.4,16.5,9.2,6.0,9,3.46,1,19700000.0
21.0,1.0,38.7,17.0,10.9,7.0,29,5.91,1,18900000.0
8.0,1.0,36.0,20.0,11.0,9.0,21,5.15,1,20500000.0
9.0,1.0,43.9,13.2,18.5,25.0,30,17.63,1,14200000.0
13.0,1.0,35.1,19.9,9.7,10.0,12,15.44,1,9200000.0
8.0,1.0,63.8,15.0,32.0,10.0,11,11.08,1,30000000.0
5.0,1.0,38.0,19.0,8.0,12.0,17,12.66,1,13800000.0
9.0,1.0,38.9,15.0,17.0,5.0,11,2.68,1,19350000.0
9.0,1.0,38.9,15.0,17.0,6.0,11,2.68,1,19350000.0
24.0,1.0,40.0,24.0,8.0,14.0,17,13.99,1,11599999.0
5.0,1.0,38.3,19.0,8.3,4.0,17,13.2,1,14100000.0
14.0,1.0,34.1,17.1,8.1,1.0,9,13.67,1,10070000.0
6.0,1.0,30.0,20.0,8.0,5.0,5,0.94,1,19400000.0
16.0,1.0,36.4,19.0,8.2,3.0,16,14.15,1,9500000.0
13.0,1.0,42.2,23.5,10.0,11.0,12,5.91,1,17800000.0
18.0,1.0,43.4,24.4,10.3,28.0,28,6.55,1,15489000.0
3.0,1.0,37.3,18.0,8.0,2.0,19,4.12,1,16750000.0
10.0,1.0,34.2,17.3,8.1,16.0,24,11.33,1,10900000.0
15.0,1.0,45.2,19.9,10.5,5.0,24,21.07,1,10850000.0
12.0,1.0,34.0,17.0,8.0,6.0,26,8.01,1,15800000.0
22.0,1.0,38.9,20.9,8.6,3.0,12,10.22,1,11700000.0
9.0,1.0,44.8,24.0,13.0,3.0,24,12.83,1,13300000.0
15.0,1.0,36.0,14.0,9.0,8.0,17,14.15,1,9000000.0
21.0,1.0,43.0,15.0,18.0,10.0,29,5.91,1,22000000.0
10.0,1.0,34.6,17.4,8.1,6.0,24,11.33,1,10700000.0
24.0,1.0,39.1,20.8,8.6,8.0,12,12.08,1,11200000.0
13.0,1.0,43.7,23.5,11.6,10.0,12,5.91,1,14800000.0
22.0,1.0,40.5,17.0,14.0,13.0,29,5.48,1,20500000.0
16.0,1.0,35.1,19.9,9.9,6.0,12,11.46,1,10250000.0
10.0,1.0,42.0,21.6,10.9,16.0,24,17.79,1,12100000.0
6.0,1.0,40.0,19.0,9.0,6.0,14,2.98,1,22400000.0
6.0,1.0,38.9,20.9,9.0,3.0,14,12.66,1,12500000.0
10.0,1.0,50.0,17.0,20.0,14.0,28,11.34,1,16500000.0
21.0,1.0,39.0,9.8,19.5,8.0,14,15.44,1,8790000.0
17.0,1.0,30.0,20.0,9.0,11.0,13,4.15,1,11950000.0
23.0,1.0,37.0,16.0,9.0,2.0,17,13.99,1,11500000.0
11.0,1.0,37.0,20.1,8.2,10.0,16,15.44,1,10650000.0
5.0,1.0,38.3,20.0,8.3,10.0,17,12.66,1,11000000.0
7.0,1.0,43.6,17.5,14.4,3.0,16,5.48,1,16800000.0
11.0,1.0,36.0,14.5,12.0,15.0,23,6.24,1,16500000.0
12.0,1.0,47.2,25.0,13.5,7.0,24,15.84,1,17700000.0
5.0,1.0,38.6,20.7,8.4,2.0,12,12.81,1,10450000.0
24.0,1.0,40.0,22.4,10.0,20.0,33,14.73,1,14600000.0
13.0,1.0,43.5,23.3,11.6,7.0,12,5.91,1,14760000.0
12.0,1.0,35.0,18.0,10.0,6.0,26,19.4,1,11150000.0
23.0,1.0,40.1,20.3,10.0,17.0,24,13.44,1,13500000.0
22.0,1.0,36.0,14.0,9.0,16.0,17,13.44,1,12200000.0
7.0,1.0,55.0,21.0,12.0,12.0,22,5.91,1,22500000.0
30.0,1.0,38.2,8.3,19.3,15.0,17,12.83,1,12300000.0
14.0,1.0,38.3,19.5,9.6,14.0,16,12.81,1,11800000.0
3.0,1.0,35.2,20.1,9.6,3.0,12,4.25,1,14950000.0
16.0,1.0,40.2,20.1,10.9,5.0,12,10.18,1,11810000.0
13.0,1.0,43.8,23.5,11.7,5.0,12,5.91,1,14715000.0
16.0,1.0,39.3,20.9,9.9,4.0,19,13.67,1,10961000.0
7.0,1.0,35.6,14.0,9.0,14.0,18,13.44,1,12499000.0
13.0,1.0,38.6,20.8,8.6,8.0,14,16.11,1,12500000.0
11.0,1.0,42.2,17.9,14.3,12.0,23,6.24,1,19399000.0
16.0,1.0,35.0,19.2,9.9,8.0,16,12.27,1,11500000.0
4.0,1.0,46.1,13.7,16.0,13.0,12,3.06,1,32690000.0
28.0,1.0,40.1,12.2,17.7,24.0,25,14.73,1,14000000.0
7.0,1.0,30.0,13.0,8.5,32.0,34,12.27,1,15500000.0
10.0,1.0,39.0,21.9,11.0,3.0,25,18.99,1,14150000.0
13.0,1.0,32.3,18.0,8.0,9.0,9,7.43,1,12000000.0
8.0,1.0,41.8,18.0,10.1,18.0,22,13.67,1,16900000.0
12.0,1.0,35.8,19.0,9.0,3.0,12,3.21,1,17500000.0
20.0,1.0,44.2,21.0,9.0,9.0,12,10.22,1,14000000.0
21.0,1.0,32.7,11.9,9.7,18.0,18,10.18,1,10500000.0
10.0,1.0,51.0,14.0,21.0,4.0,12,5.15,1,32000000.0
7.0,1.0,38.9,18.0,10.0,4.0,22,5.91,1,16500000.0
10.0,1.0,46.7,24.0,10.0,13.0,25,19.4,1,14200000.0
18.0,1.0,41.3,22.0,9.2,5.0,28,6.55,1,19700000.0
17.0,1.0,36.0,16.0,10.0,5.0,23,10.97,1,11200000.0
23.0,1.0,38.1,20.1,8.0,10.0,15,10.97,1,12500000.0
31.0,1.0,40.7,20.0,11.9,7.0,22,8.35,1,14950000.0
6.0,1.0,35.1,20.0,9.8,2.0,12,12.42,1,12500000.0
17.0,1.0,35.2,18.0,9.0,3.0,17,12.66,1,11350000.0
14.0,1.0,38.0,20.0,9.0,5.0,14,9.24,1,12800000.0
15.0,1.0,34.2,18.9,10.0,3.0,16,4.25,1,14500000.0
12.0,1.0,42.1,20.0,10.0,21.0,44,3.46,1,26700000.0
9.0,1.0,41.0,18.6,11.0,1.0,12,9.94,1,9900000.0
8.0,1.0,43.0,22.7,11.3,31.0,32,12.83,1,12122000.0
20.0,1.0,44.6,22.9,9.2,8.0,17,12.81,1,10776000.0
9.0,1.0,41.1,22.5,10.8,18.0,19,11.08,1,12340000.0
9.0,1.0,36.1,21.0,9.0,8.0,9,16.11,1,11350000.0
10.0,1.0,40.0,17.0,9.0,5.0,9,3.06,1,15500000.0
5.0,1.0,37.8,19.1,8.4,3.0,17,15.0,1,13000000.0
25.0,1.0,43.9,19.0,10.0,10.0,11,15.44,1,11500000.0
12.0,1.0,34.3,19.2,9.7,10.0,16,5.0,1,11500000.0
19.0,1.0,39.0,20.7,8.6,6.0,12,12.08,1,11500000.0
21.0,1.0,44.0,20.0,13.0,9.0,32,5.91,1,24000000.0
16.0,1.0,43.0,18.0,12.0,2.0,21,6.55,1,19800000.0
11.0,1.0,40.0,20.0,11.0,2.0,25,18.99,1,14100000.0
8.0,1.0,38.0,18.0,9.8,10.0,22,17.51,1,12600000.0
