Price,Apartment type,Metro station,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors
51988700.0,Secondary,Минская,28.0,4.0,98.0,56.0,15.0,5.0,14
52000000.0,Secondary,Раменки,10.0,4.0,107.7,85.0,15.0,15.0,52
70000000.0,Secondary,ЦСКА,10.0,4.0,147.4,84.8,18.5,2.0,32
74000000.0,Secondary,Краснопресненская,10.0,4.0,157.0,20.0,19.6,2.0,3
79900000.0,Secondary,Петровский Парк,16.0,4.0,137.6,85.0,9.4,8.0,41
98500000.0,Secondary,Маяковская,5.0,4.0,141.3,98.0,20.0,11.0,13
109990000.0,Secondary,Аэропорт,10.0,4.0,226.2,155.0,30.0,15.0,22
119000000.0,Secondary,Новослободская,8.0,4.0,200.0,15.0,23.2,7.0,8
164844000.0,Secondary,Ломоносовский проспект,4.0,4.0,137.0,110.0,20.0,8.0,9
209250000.0,Secondary,Международная,6.0,4.0,225.0,100.0,50.0,63.0,79
235000000.0,Secondary,Спортивная,11.0,4.0,178.0,119.6,11.6,6.0,12
532500000.0,Secondary,Деловой центр,4.0,4.0,426.0,350.0,41.9,66.0,73
19800000.0,Secondary,Коммунарка,9.0,4.0,87.1,56.6,14.3,6.0,12
42200000.0,Secondary,ВДНХ,10.0,4.0,102.0,53.7,15.1,7.0,22
48500000.0,Secondary,Университет,8.0,4.0,95.6,68.5,9.0,3.0,8
48999000.0,Secondary,Минская,5.0,4.0,95.8,55.0,13.0,9.0,14
47000000.0,Secondary,Аминьевская,2.0,4.0,108.0,67.0,12.0,29.0,39
80900000.0,Secondary,Маяковская,4.0,4.0,132.3,69.0,17.6,6.0,8
119000000.0,Secondary,Третьяковская,2.0,4.0,168.0,103.0,15.0,4.0,6
150000000.0,Secondary,Курская,14.0,4.0,143.0,74.4,18.5,6.0,7
204000000.0,Secondary,Ломоносовский проспект,4.0,4.0,170.0,88.1,20.7,6.0,12
18800000.0,Secondary,Кантемировская,13.0,4.0,89.8,56.1,8.2,3.0,14
47900000.0,Secondary,Щукинская,6.0,4.0,102.4,75.0,19.0,14.0,20
85900000.0,Secondary,Серпуховская,9.0,4.0,131.1,8.0,17.5,2.0,17
91200000.0,Secondary,Маяковская,3.0,4.0,215.0,150.0,20.0,8.0,10
102990000.0,Secondary,Смоленская,5.0,4.0,158.0,20.0,19.7,8.0,13
120000000.0,Secondary,Третьяковская,2.0,4.0,167.8,104.0,10.0,4.0,5
130000000.0,Secondary,Полянка,3.0,4.0,192.0,122.0,28.0,7.0,8
165000000.0,Secondary,Курская,11.0,4.0,182.0,142.0,25.0,6.0,10
164844000.0,Secondary,Ломоносовский проспект,4.0,4.0,137.0,71.4,18.0,8.0,9
169000000.0,Secondary,Библиотека и Ленина,4.0,4.0,136.6,6.5,17.9,4.0,5
242000000.0,Secondary,Ломоносовский проспект,4.0,4.0,131.0,68.4,17.5,7.0,9
243000000.0,Secondary,Ломоносовский проспект,4.0,4.0,132.0,68.9,17.6,2.0,9
44999000.0,Secondary,Аминьевская,5.0,4.0,101.0,65.0,10.0,6.0,27
62999000.0,Secondary,Аминьевская,5.0,4.0,143.0,86.0,20.0,16.0,27
75000000.0,Secondary,Маяковская,2.0,4.0,145.5,100.0,20.0,2.0,8
79000000.0,Secondary,Новокузнецкая,7.0,4.0,84.97,8.0,13.7,3.0,5
83000000.0,Secondary,Смоленская,12.0,4.0,111.0,80.0,20.0,6.0,6
225000000.0,Secondary,Новокузнецкая,5.0,5.0,162.7,112.0,8.0,7.0,8
261800000.0,Secondary,Новокузнецкая,5.0,5.0,238.0,182.0,15.4,8.0,9
342000000.0,Secondary,Парк Культуры,10.0,5.0,235.6,121.2,26.1,3.0,5
249990000.0,Secondary,Маяковская,2.0,5.0,270.0,138.6,29.0,9.0,11
275000000.0,Secondary,Белорусская,5.0,5.0,370.0,189.2,37.3,5.0,6
341000000.0,Secondary,Спортивная,7.0,5.0,227.5,117.1,25.5,6.0,12
49000000.0,Secondary,Народное Ополчение,9.0,5.0,122.4,64.0,16.8,37.0,48
69500000.0,Secondary,Народное Ополчение,9.0,5.0,164.4,85.2,20.2,37.0,48
350000000.0,Secondary,Спортивная,9.0,5.0,305.0,156.3,31.9,2.0,6
380000000.0,Secondary,Ломоносовский проспект,4.0,5.0,303.0,155.3,31.7,3.0,12
145000000.0,Secondary,Минская,12.0,5.0,162.0,84.0,20.0,36.0,44
249000000.0,Secondary,Полянка,7.0,5.0,200.0,140.0,20.0,4.0,15
330000000.0,Secondary,Белорусская,12.0,5.0,285.0,20.0,22.0,7.0,7
340000000.0,Secondary,Улица 1905 года,11.0,5.0,284.0,145.7,30.1,16.0,17
60000000.0,Secondary,Цветной бульвар,4.0,5.0,134.7,84.0,11.7,2.0,4
270000000.0,Secondary,Спортивная,6.0,5.0,210.2,122.0,15.0,16.0,16
271700000.0,Secondary,Спортивная,7.0,5.0,209.0,107.8,23.9,16.0,16
135000000.0,Secondary,Выставочная,19.0,5.0,172.0,127.0,20.0,5.0,20
214990000.0,Secondary,Улица 1905 года,9.0,5.0,300.0,165.0,50.0,5.0,10
271700000.0,Secondary,Спортивная,9.0,5.0,208.9,107.7,23.9,16.0,16
93000000.0,Secondary,Баррикадная,8.0,5.0,214.9,113.7,50.0,7.0,15
160000000.0,Secondary,Аэропорт,10.0,5.0,218.3,20.0,24.7,19.0,57
160000000.0,Secondary,Аэропорт,10.0,5.0,219.0,120.0,20.0,16.0,57
87000000.0,Secondary,Славянский бульвар,23.0,5.0,131.0,90.0,20.0,16.0,26
250000000.0,Secondary,Кропоткинская,10.0,5.0,250.0,168.0,18.0,3.0,5
116000000.0,Secondary,Пушкинская,9.0,5.0,125.0,7.0,17.0,4.0,6
150000000.0,Secondary,Петровский Парк,17.0,5.0,153.5,103.0,7.2,21.0,36
450000000.0,Secondary,Фрунзенская,5.0,5.0,300.0,208.0,74.0,3.0,6
145000000.0,Secondary,Минская,13.0,5.0,165.0,100.0,40.0,35.0,44
66900000.0,Secondary,Марьина Роща,6.0,5.0,150.0,78.0,19.0,7.0,7
470000000.0,Secondary,Охотный ряд,2.0,5.0,253.8,20.0,27.6,4.0,8
67000000.0,Secondary,Раменки,10.0,5.0,136.8,71.3,18.0,19.0,52
145000000.0,Secondary,Аэропорт,10.0,5.0,215.0,20.0,24.4,9.0,57
56000000.0,Secondary,Динамо,7.0,5.0,95.0,50.2,14.5,15.0,18
83999000.0,Secondary,Минская,28.0,5.0,135.0,20.0,17.8,7.0,14
159500000.0,Secondary,Тверская,9.0,5.0,190.2,15.0,22.4,6.0,6
55000000.0,Secondary,Тульская,18.0,5.0,142.0,10.0,18.4,13.0,13
90000000.0,Secondary,Шелепиха,12.0,5.0,158.0,82.0,19.7,30.0,37
145000000.0,Secondary,Минская,13.0,5.0,161.0,83.5,20.0,36.0,44
145000000.0,Secondary,Ломоносовский проспект,13.0,5.0,216.6,111.6,24.6,20.0,38
149000000.0,Secondary,Кропоткинская,3.0,5.0,220.0,15.0,24.8,3.0,5
68000000.0,Secondary,Чистые пруды,8.0,5.0,136.0,100.0,20.0,2.0,6
77000000.0,Secondary,Полежаевская,8.0,5.0,133.0,90.0,15.0,23.0,24
203500000.0,Secondary,Смоленская,8.0,5.0,185.0,142.0,25.0,7.0,7
260000000.0,Secondary,Кропоткинская,10.0,5.0,230.0,15.0,25.7,7.0,7
400000000.0,Secondary,Спортивная,8.0,5.0,201.6,48.3,23.3,1.0,7
180000000.0,Secondary,Смоленская,9.0,5.0,235.8,162.0,15.1,12.0,13
382500000.0,Secondary,Театральная,5.0,5.0,296.0,212.4,32.2,7.0,7
93000000.0,Secondary,Шелепиха,15.0,5.0,173.0,111.0,18.0,23.0,24
720000000.0,Secondary,Арбатская,7.0,5.0,320.0,163.9,33.1,7.0,8
90000000.0,Secondary,Шелепиха,15.0,5.0,173.0,111.0,18.0,23.0,24
123490000.0,Secondary,Улица 1905 года,12.0,5.0,182.0,80.0,52.5,7.0,16
250000000.0,Secondary,Кропоткинская,5.0,5.0,282.0,20.0,30.0,2.0,6
271700000.0,Secondary,Фрунзенская,8.0,5.0,209.0,107.8,23.9,16.0,18
57500000.0,Secondary,Аэропорт,12.0,5.0,150.0,120.0,15.0,27.0,34
64999000.0,Secondary,Новослободская,11.0,5.0,150.0,120.0,15.0,2.0,6
90000000.0,Secondary,Проспект Вернадского,15.0,5.0,206.0,126.0,16.0,8.0,30
137200000.0,Secondary,Калужская,12.0,5.0,280.0,143.7,29.8,21.0,35
149000000.0,Secondary,Арбатская,6.0,5.0,242.0,15.0,26.7,6.0,7
190000000.0,Secondary,Аэропорт,10.0,5.0,552.0,150.0,35.0,44.0,44
250000000.0,Secondary,Кропоткинская,5.0,5.0,282.0,20.0,30.0,2.0,6
295554000.0,Secondary,Ломоносовский проспект,4.0,5.0,191.0,150.0,30.0,8.0,9
61488700.0,Secondary,Минская,28.0,5.0,136.0,98.0,15.0,2.0,14
100899000.0,Secondary,Минская,28.0,5.0,137.0,82.0,15.0,8.0,12
120000000.0,Secondary,Академическая,10.0,5.0,150.0,78.0,19.0,20.0,22
275000000.0,Secondary,Белорусская,12.0,5.0,245.0,126.0,26.9,14.0,18
297000000.0,Secondary,Ломоносовский проспект,4.0,5.0,238.2,122.6,26.3,3.0,12
359999965.0,Secondary,Третьяковская,9.0,5.0,188.4,97.4,22.2,6.0,6
56988700.0,Secondary,Аминьевская,5.0,5.0,134.0,90.0,15.0,10.0,25
82000000.0,Secondary,Маяковская,4.0,5.0,129.0,67.7,20.0,5.0,8
89000000.0,Secondary,Пушкинская,6.0,5.0,189.0,140.0,22.0,3.0,5
124990000.0,Secondary,Улица 1905 года,11.0,5.0,183.0,125.3,52.7,6.0,17
204120000.0,Secondary,Ломоносовский проспект,4.0,5.0,170.1,88.1,20.7,6.0,12
295554000.0,Secondary,Ломоносовский проспект,4.0,5.0,191.0,98.7,22.4,8.0,9
550000000.0,Secondary,Парк Культуры,3.0,5.0,308.3,32.9,32.1,14.0,14
71999000.0,Secondary,Профсоюзная,12.0,5.0,200.0,170.0,21.0,25.0,28
89000000.0,Secondary,Чеховская,6.0,5.0,188.0,10.0,22.2,3.0,5
170000000.0,Secondary,Деловой центр,2.0,5.0,190.4,10.0,22.4,44.0,73
240680000.0,Secondary,Минская,13.0,5.0,206.3,36.0,23.7,3.0,6
48000000.0,Secondary,Новокузнецкая,5.0,5.0,120.0,86.0,20.0,2.0,4
77000000.0,Secondary,Крылатское,10.0,5.0,208.6,155.0,20.0,8.0,23
94000000.0,Secondary,ЦСКА,13.0,5.0,225.0,115.9,25.3,22.0,23
119000000.0,Secondary,Третьяковская,2.0,5.0,170.0,105.0,15.0,4.0,6
125000000.0,Secondary,Кропоткинская,5.0,5.0,175.0,112.0,20.0,4.0,5
160000000.0,Secondary,Славянский бульвар,11.0,5.0,288.0,234.0,25.0,29.0,31
180000000.0,Secondary,Парк Культуры,7.0,5.0,238.4,122.0,20.0,2.0,4
180000000.0,Secondary,Новослободская,8.0,5.0,198.8,102.6,23.1,4.0,10
243000000.0,Secondary,Новокузнецкая,3.0,5.0,289.0,148.2,30.6,9.0,10
271000000.0,Secondary,Фрунзенская,12.0,5.0,208.0,14.2,23.8,16.0,16
325000000.0,Secondary,Александровский сад,7.0,5.0,305.0,178.0,25.0,2.0,7
341000000.0,Secondary,Спортивная,7.0,5.0,227.0,116.9,25.4,6.0,12
54900000.0,Secondary,Чистые пруды,15.0,5.0,125.0,93.0,20.0,3.0,3
69000000.0,Secondary,Кутузовская,4.0,5.0,136.0,100.0,20.0,4.0,9
99844800.0,Secondary,Павелецкая,6.0,5.0,190.0,25.0,22.4,13.0,14
179000000.0,Secondary,Новослободская,8.0,5.0,200.0,103.2,23.2,4.0,13
242970000.0,Secondary,Новокузнецкая,3.0,5.0,289.0,20.0,30.6,9.0,10
120000000.0,Secondary,Пушкинская,5.0,5.0,192.3,15.0,22.5,2.0,6
400000000.0,Secondary,Спортивная,8.0,5.0,200.8,103.6,23.3,1.0,9
450000000.0,Secondary,Пушкинская,12.0,5.0,260.0,133.6,28.2,6.0,9
60000000.0,Secondary,Александровский сад,9.0,5.0,135.0,12.0,17.8,2.0,7
180000000.0,Secondary,Новослободская,8.0,5.0,198.8,123.3,16.9,4.0,10
330000000.0,Secondary,Фрунзенская,16.0,5.0,202.0,145.0,22.0,5.0,9
360000000.0,Secondary,Минская,29.0,5.0,297.5,15.0,31.3,28.0,52
400000000.0,Secondary,Спортивная,6.0,5.0,202.0,117.0,12.0,1.0,7
105000000.0,Secondary,Серпуховская,11.0,5.0,229.0,117.9,25.6,5.0,23
118500000.0,Secondary,Славянский бульвар,29.0,5.0,212.0,109.3,24.2,27.0,30
125000000.0,Secondary,Октябрьское поле,8.0,5.0,234.7,120.8,26.1,2.0,3
150000000.0,Secondary,Октябрьское поле,8.0,5.0,243.6,125.3,26.8,3.0,3
155000000.0,Secondary,Чистые пруды,6.0,5.0,200.0,12.0,23.2,3.0,6
260000000.0,Secondary,Ломоносовский проспект,16.0,5.0,582.0,296.4,54.8,21.0,21
351500000.0,Secondary,Минская,10.0,5.0,370.0,152.0,44.0,5.0,6
76000000.0,Secondary,Динамо,6.0,5.0,192.5,130.0,53.8,7.0,11
89989000.0,Secondary,Октябрьское поле,5.0,5.0,317.7,212.0,30.0,25.0,27
92000000.0,Secondary,Крылатское,4.0,5.0,226.2,161.0,24.0,7.0,10
98500000.0,Secondary,Курская,4.0,5.0,153.0,100.0,41.0,4.0,4
100000000.0,Secondary,Ломоносовский проспект,17.0,5.0,145.0,78.0,19.0,25.0,42
115000000.0,Secondary,Славянский бульвар,11.0,5.0,212.0,100.0,13.0,27.0,31
142000000.0,Secondary,Кропоткинская,11.0,5.0,184.0,18.0,21.9,4.0,5
145000000.0,Secondary,Раменки,12.0,5.0,196.0,116.0,25.0,11.0,21
157300000.0,Secondary,Маяковская,9.0,5.0,250.5,160.0,10.5,3.0,8
160000000.0,Secondary,Белорусская,8.0,5.0,180.0,77.0,35.0,16.0,24
176000000.0,Secondary,Улица 1905 года,7.0,5.0,190.0,70.0,50.0,10.0,21
195000000.0,Secondary,Улица 1905 года,7.0,5.0,184.0,117.0,9.0,17.0,21
199000000.0,Secondary,Арбатская,6.0,5.0,177.0,98.0,18.0,3.0,7
200000000.0,Secondary,Тушинская,14.0,5.0,317.7,162.7,32.9,5.0,5
218000000.0,Secondary,Боровицкая,6.0,5.0,320.0,30.0,33.1,4.0,4
242000000.0,Secondary,Арбатская,6.0,5.0,190.0,98.2,22.4,5.0,7
271000000.0,Secondary,Спортивная,8.0,5.0,209.0,170.0,30.0,16.0,16
295500000.0,Secondary,Кропоткинская,6.0,5.0,193.0,135.0,30.0,2.0,6
53000000.0,Secondary,Коломенская,18.0,5.0,183.5,80.0,30.0,12.0,14
61488700.0,Secondary,Минская,5.0,5.0,136.0,98.0,15.0,2.0,14
110000000.0,Secondary,Технопарк,9.0,5.0,187.2,96.8,22.1,16.0,17
140000000.0,Secondary,Смоленская,4.0,5.0,201.0,156.0,25.0,3.0,5
140000000.0,Secondary,Кропоткинская,10.0,5.0,181.4,115.0,20.0,4.0,5
154000000.0,Secondary,Полянка,6.0,5.0,229.0,172.0,15.0,8.0,9
180000000.0,Secondary,Минская,14.0,5.0,178.0,165.0,21.4,6.0,8
195000000.0,Secondary,Минская,10.0,5.0,232.0,18.7,25.8,4.0,7
199000000.0,Secondary,Арбатская,6.0,5.0,177.0,134.0,25.0,3.0,7
62000000.0,Secondary,Минская,5.0,5.0,136.0,69.0,20.0,2.0,14
69000000.0,Secondary,Раменки,2.0,5.0,198.9,128.0,36.0,10.0,19
128000000.0,Secondary,Маяковская,3.0,5.0,229.0,130.0,25.0,7.0,8
130000000.0,Secondary,Кропоткинская,5.0,5.0,172.0,111.0,13.0,4.0,5
130000000.0,Secondary,Ломоносовский проспект,16.0,5.0,370.0,275.0,25.0,21.0,21
150000000.0,Secondary,Новослободская,1.0,5.0,350.0,16.0,35.6,17.0,17
230000000.0,Secondary,Маяковская,11.0,5.0,196.8,30.0,22.9,5.0,6
243000000.0,Secondary,Новокузнецкая,3.0,5.0,288.8,180.0,20.0,9.0,11
250000000.0,Secondary,Парк Культуры,7.0,5.0,245.0,196.0,25.0,3.0,4
264600000.0,Secondary,Деловой центр,1.0,5.0,270.0,138.6,29.0,92.0,95
270000000.0,Secondary,Кропоткинская,10.0,5.0,310.9,255.0,25.0,1.0,5
275000000.0,Secondary,Белорусская,12.0,5.0,245.0,140.0,12.0,14.0,18
296400000.0,Secondary,Спортивная,7.0,5.0,228.0,117.4,25.5,6.0,12
116000000.0,Secondary,Рабочий посёлок,8.0,5.0,273.0,23.0,29.2,14.0,17
158000000.0,Secondary,Белорусская,8.0,5.0,180.0,77.0,35.0,16.0,24
185000000.0,Secondary,Киевская,7.0,5.0,180.0,93.1,21.5,7.0,9
400000000.0,Secondary,Киевская,8.0,5.0,504.9,257.4,48.4,5.0,5
765000000.0,Secondary,Смоленская,10.0,5.0,273.2,25.0,29.2,7.0,7
38500000.0,Secondary,Бульвар Дмитрия Донского,11.0,5.0,161.5,20.0,20.0,9.0,10
120000000.0,Secondary,Аминьевская,6.0,5.0,170.0,97.0,20.0,19.0,25
125000000.0,Secondary,Кропоткинская,5.0,5.0,170.0,88.1,20.7,4.0,5
155000000.0,Secondary,Чистые пруды,6.0,5.0,200.0,15.0,23.2,3.0,6
194700000.0,Secondary,Фрунзенская,8.0,5.0,204.7,124.0,22.0,10.0,13
299000000.0,Secondary,Смоленская,15.0,5.0,313.0,185.0,51.0,2.0,7
40900000.0,Secondary,Спартак,3.0,5.0,142.0,87.9,14.4,12.0,22
63790000.0,Secondary,Менделеевская,3.0,5.0,217.0,173.0,20.0,5.0,7
68900000.0,Secondary,Молодёжная,12.0,5.0,160.0,25.0,19.9,21.0,22
71000000.0,Secondary,Кунцевская,9.0,5.0,232.5,119.7,25.9,11.0,13
74500000.0,Secondary,Аэропорт,5.0,5.0,180.8,25.0,21.6,9.0,19
200000000.0,Secondary,Улица 1905 года,12.0,6.0,250.8,128.9,27.4,34.0,44
120000000.0,Secondary,Баррикадная,9.0,6.0,422.34,160.0,55.0,7.0,7
350000000.0,Secondary,Спортивная,9.0,6.0,305.0,250.0,25.0,2.0,5
340000000.0,Secondary,Спортивная,9.0,6.0,315.0,160.0,20.0,2.0,6
350000000.0,Secondary,Спортивная,8.0,6.0,305.0,156.3,31.9,2.0,5
400000000.0,Secondary,Арбатская,7.0,6.0,192.7,99.6,22.6,6.0,8
460000000.0,Secondary,Парк Культуры,6.0,6.0,550.9,280.6,52.2,6.0,10
125000000.0,Secondary,Ростокино,11.0,6.0,260.0,175.0,50.0,35.0,38
855000000.0,Secondary,Ломоносовский проспект,19.0,6.0,427.5,20.0,42.0,9.0,9
210000000.0,Secondary,Деловой центр,15.0,6.0,225.0,131.8,39.2,14.0,20
380000000.0,Secondary,Ломоносовский проспект,4.0,6.0,303.8,155.7,31.8,3.0,12
885000000.0,Secondary,Ломоносовский проспект,19.0,6.0,514.0,20.0,49.2,9.0,9
89000000.0,Secondary,Минская,6.0,6.0,233.0,20.0,25.9,3.0,22
270000000.0,Secondary,Молодёжная,6.0,6.0,450.0,43.0,43.9,2.0,4
700000000.0,Secondary,Киевская,11.0,6.0,283.0,145.2,30.1,11.0,14
115000000.0,Secondary,Деловой центр,4.0,6.0,189.0,50.0,22.3,40.0,90
220000000.0,Secondary,Чистые пруды,7.0,6.0,315.0,157.0,36.0,5.0,6
750000000.0,Secondary,Фрунзенская,6.0,6.0,298.93,20.0,31.4,4.0,12
129900000.0,Secondary,Сокол,10.0,6.0,235.0,150.0,16.0,2.0,5
200000000.0,Secondary,Славянский бульвар,26.0,6.0,385.0,50.0,38.5,1.0,1
350000000.0,Secondary,Новослободская,7.0,6.0,357.2,182.7,36.2,4.0,4
130000000.0,Secondary,Ломоносовский проспект,4.0,6.0,180.0,111.0,22.0,28.0,53
200000000.0,Secondary,Матвеевская,18.0,6.0,386.0,197.3,38.6,1.0,1
99000000.0,Secondary,Чистые пруды,5.0,6.0,207.0,150.0,20.0,2.0,5
117000000.0,Secondary,Октябрьское поле,8.0,6.0,243.0,45.0,26.7,9.0,21
125000000.0,Secondary,Улица 1905 года,11.0,6.0,182.25,107.0,25.0,6.0,17
156750000.0,Secondary,Сокол,15.0,6.0,284.0,231.0,25.0,1.0,5
200000000.0,Secondary,Минская,7.0,6.0,385.0,123.0,24.0,1.0,3
215000000.0,Secondary,Университет,5.0,6.0,245.0,150.0,39.0,16.0,17
270250000.0,Secondary,Спортивная,9.0,6.0,208.9,170.0,30.0,16.0,16
320000000.0,Secondary,Маяковская,10.0,6.0,300.0,172.0,36.0,6.0,9
52000000.0,Secondary,Кунцевская,12.0,6.0,229.7,20.0,25.6,4.0,15
148900000.0,Secondary,Щукинская,7.0,6.0,200.0,30.0,23.2,20.0,22
750000000.0,Secondary,Фрунзенская,5.0,6.0,300.0,188.0,25.0,4.0,14
590000000.0,Secondary,Арбатская,7.0,6.0,340.0,174.0,34.8,7.0,8
380000000.0,Secondary,Ломоносовский проспект,4.0,6.0,303.8,155.7,31.8,3.0,9
72157940.0,Secondary,Стрешнево,11.0,6.0,172.9,147.9,20.0,27.0,27
91000000.0,Secondary,Октябрьское поле,5.0,6.0,203.6,20.0,23.5,7.0,20
180000000.0,Secondary,Кропоткинская,3.0,6.0,330.0,150.0,50.0,7.0,7
89000000.0,Secondary,Пушкинская,6.0,6.0,189.0,127.0,22.0,3.0,5
124490000.0,Secondary,Улица 1905 года,9.0,6.0,184.0,120.0,20.0,6.0,17
180000000.0,Secondary,Кропоткинская,3.0,6.0,332.4,170.2,34.1,7.0,7
250000000.0,Secondary,Кропоткинская,5.0,6.0,282.0,171.0,20.0,2.0,6
297000000.0,Secondary,Ломоносовский проспект,4.0,6.0,239.0,123.0,26.4,3.0,8
380000000.0,Secondary,Ломоносовский проспект,4.0,6.0,304.0,155.8,31.8,3.0,8
65000000.0,Secondary,Речной вокзал,6.0,6.0,227.0,15.0,25.4,17.0,17
129375000.0,Secondary,Шаболовская,10.0,6.0,287.5,20.0,30.4,22.0,29
300000000.0,Secondary,Водный стадион,15.0,6.0,415.0,211.9,41.0,4.0,5
308000000.0,Secondary,Фрунзенская,5.0,6.0,310.0,158.9,32.3,4.0,20
700000000.0,Secondary,Киевская,12.0,6.0,283.0,20.0,30.1,11.0,14
46500000.0,Secondary,Нагорная,13.0,6.0,187.0,113.1,26.6,9.0,9
192000000.0,Secondary,Парк Победы,7.0,6.0,320.0,163.9,33.1,3.0,48
260000000.0,Secondary,Ломоносовский проспект,10.0,6.0,420.0,50.0,41.4,13.0,15
268940000.0,Secondary,Давыдково,27.0,6.0,384.2,196.4,38.4,1.0,3
435000000.0,Secondary,Маяковская,6.0,6.0,300.0,13.0,31.5,7.0,12
450000000.0,Secondary,Фрунзенская,10.0,6.0,338.4,213.0,15.0,10.0,15
65000000.0,Secondary,Рабочий посёлок,13.0,6.0,232.0,119.4,25.8,24.0,24
73000000.0,Secondary,Хорошёво,7.0,6.0,208.0,107.3,23.8,10.0,19
230000000.0,Secondary,Шаболовская,12.0,6.0,230.0,120.6,18.0,17.0,17
250000000.0,Secondary,Октябрьское поле,8.0,6.0,420.0,214.5,41.4,3.0,3
330000000.0,Secondary,Октябрьское поле,8.0,6.0,353.0,180.6,35.8,3.0,3
500000000.0,Secondary,Октябрьское поле,8.0,6.0,840.0,426.8,76.1,1.0,3
88000000.0,Secondary,Алексеевская,11.0,6.0,181.7,105.0,13.0,15.0,15
110000000.0,Secondary,Технопарк,19.0,6.0,184.0,45.0,21.9,12.0,13
142450000.0,Secondary,Баррикадная,8.0,6.0,259.3,133.2,28.1,7.0,7
